id,variant,ime_seta,tema,leto,tip_seta,figurice,st_kock,us_cena,eu_cena,us_ppp,eu_ppp,pakiranje,dostopnost,us_cas_izida,eu_cas_izida
TRU01,1,Quidditch Tower (TRU Event Exclusive),Harry Potter,2002,other,,,,,,,None (loose parts),Promotional,,
USFLAG,1,American Flag,Promotional,2002,other,,,,,,,None (loose parts),LEGOLAND exclusive,,
W9950,1,Quasar Digital Watch,Gear,2002,gear,,,,,,,,,,
1166,1,Stack-n-Learn Gift Item,Duplo,2003,normal,2,,,,,,Box,Retail,,
1385,1,Clikits Bracelet,Clikits,2003,normal,,13,,,,,Polybag,,,
1431,1,Tahnok Va,Bionicle,2003,normal,,27,,,,,Polybag,,,
1432,1,Nuhvok Va,Bionicle,2003,normal,,26,,,,,Polybag,,,
1433,1,Gahlok Va,Bionicle,2003,normal,,26,,,,,Polybag,,,
1434,1,Lehvak Va,Bionicle,2003,normal,,25,,,,,Polybag,,,
1441,1,Fikou,Bionicle,2003,normal,,13,,,,,,,,
1729,2,Luke Skywalker pen,Gear,2003,gear,,,,,,,,,,
1730,2,Paploo pen,Gear,2003,gear,,,,,,,,,,
1731,2,Storm Trooper pen,Gear,2003,gear,,,,,,,,,,
1732,2,Obi-Wan Kenobi pen,Gear,2003,gear,,,,,,,,,,
1733,2,Tusken Raider pen,Gear,2003,gear,,,,,,,,,,
1734,2,Yoda pen,Gear,2003,gear,,,,,,,,,,
3223,1,Little Fish,Creator,2003,normal,,43,,,,,Box,Promotional,,
3284,1,Bob's Busy Day,Explore,2003,normal,1,9,5.0,,55.6,55.6,,,,
3285,1,Wendy in the Office,Explore,2003,normal,1,9,5.0,,55.6,55.6,,,,
3286,1,Spud and Bird,Explore,2003,normal,1,9,5.0,,55.6,55.6,,,,
3287,1,Takutanuva,Bionicle,2003,collection,,399,,,,,,,,
3380,1,Johnny Thunder,Adventurers,2003,normal,1,6,,,,,Polybag,Promotional,,
3381,1,Sam Sinister,Adventurers,2003,normal,1,5,,,,,Polybag,Promotional,,
3382,1,China Girl,Adventurers,2003,normal,1,4,,,,,Polybag,Promotional,,
3383,1,Chef,World City,2003,normal,1,6,,,,,Polybag,Promotional,,
3384,1,Construction Worker,World City,2003,normal,1,4,,,,,Polybag,Promotional,,
3385,1,Train Conductor,World City,2003,normal,1,6,,,,,Polybag,Promotional,,
3386,1,Pepper,Island Xtreme Stunts,2003,normal,1,4,,,,,Polybag,,,
3387,1,Brickster,Island Xtreme Stunts,2003,normal,1,4,,,,,Polybag,,,
3388,1,Beach Dude,Island Xtreme Stunts,2003,normal,1,4,,,,,Polybag,,,
3389,1,Skater Boy,Sports,2003,normal,1,5,,,,,Polybag,Promotional,,
3390,1,Street Basket,Sports,2003,normal,1,5,,,,,Polybag,Promotional,,
3391,1,Dash the Diver,Alpha Team,2003,normal,1,8,,,,,Polybag,Promotional,,
3420,2,Championship Challenge II (Bayern Munich FC Edition),Sports,2003,normal,12,,,,,,Box,Retail - limited,,
3422,2,Shoot 'n' Save (Bayern Munich FC Edition),Sports,2003,normal,2,,,,,,Box,Retail - limited,,
3427,1,NBA Slam Dunk,Sports,2003,normal,1,53,8.0,,15.1,15.1,Box,Retail,,
3428,1,One vs One Action,Sports,2003,normal,2,39,10.0,,25.6,25.6,Box,Retail,,
3429,1,Ultimate Defense,Sports,2003,normal,2,82,15.0,,18.3,18.3,Box,Retail,,
3430,1,Spin & Shoot,Sports,2003,normal,2,71,,,,,Box,Retail,,
3431,1,Street Ball 2 vs 2,Sports,2003,normal,4,186,20.0,,10.8,10.8,Box,Retail,,
3432,1,NBA Challenge,Sports,2003,normal,10,451,50.0,,11.1,11.1,Box,Retail,,
3433,1,The Ultimate NBA Arena,Sports,2003,normal,10,491,80.0,,16.3,16.3,Box,Retail,,
3440,1,NBA Jam Session Co-Pack,Sports,2003,normal,2,70,20.0,,28.6,28.6,Box,Retail,,
3500,1,Kobe Bryant,Sports,2003,normal,1,,,,,,Polybag,Promotional,,
3511,1,Funny Crocodile,Explore,2003,normal,,16,10.0,,62.5,62.5,,,,
3512,1,Funny Giraffe,Explore,2003,normal,,21,10.0,,47.6,47.6,,,,
3513,1,Funny Lion,Explore,2003,normal,,23,10.0,,43.5,43.5,,,,
3514,1,Rhino and Lion,Explore,2003,normal,,30,15.0,,50.0,50.0,,,,
3515,1,African Adventures,Explore,2003,normal,,52,20.0,,38.5,38.5,,,,
3517,1,Blue Deer,Explore,2003,normal,,10,3.5,,35.0,35.0,,,,
3518,1,Yellow Duck,Explore,2003,normal,,11,3.5,,31.8,31.8,,,,
3519,1,Green Parrot,Explore,2003,normal,,10,3.5,,35.0,35.0,,,,
3529,1,Pau Gasol,Sports,2003,normal,1,,,,,,Polybag,Promotional,,
3530,1,Tony Parker,Sports,2003,normal,1,,,,,,Polybag,Promotional,,
3535,1,Skateboard Street Park,Sports,2003,normal,1,69,10.0,,14.5,14.5,Box,Retail,,
3536,1,Snowboard Big Air Comp,Sports,2003,normal,1,82,15.0,,18.3,18.3,Box,Retail,,
3537,1,Skateboard Vert Park Challenge,Sports,2003,normal,2,88,20.0,,22.7,22.7,Box,Retail,,
3538,1,Snowboard Boarder Cross Race,Sports,2003,normal,2,195,30.0,,15.4,15.4,Box,Retail,,
3540,1,Puck Passer,Sports,2003,normal,,44,8.0,,18.2,18.2,Box,Retail,,
3541,1,Slap Shot,Sports,2003,normal,,45,8.0,,17.8,17.8,Box,Retail,,
3542,1,Flip Shot,Sports,2003,normal,,46,8.0,,17.4,17.4,Box,Retail,,
3543,1,Slammer Goalie,Sports,2003,normal,,45,8.0,,17.8,17.8,Box,Retail,,
3544,1,Game Set,Sports,2003,normal,,154,15.0,,9.7,9.7,Box,Retail,,
3545,1,Puck Feeder,Sports,2003,normal,,152,,,,,Box,Retail,,
3548,1,Slam Dunk Trainer,Sports,2003,normal,1,19,4.0,,21.1,21.1,Box,Retail,,
3549,1,Practice Shooting,Sports,2003,normal,1,17,4.0,,23.5,23.5,Box,Retail,,
3550,1,Jump and Shoot,Sports,2003,normal,1,17,4.0,,23.5,23.5,Box,Retail,,
3557,1,Blue Player and Goal,Sports,2003,normal,,33,4.0,,12.1,12.1,Box,Retail,,
3558,1,Red Player and Goal,Sports,2003,normal,,33,4.0,,12.1,12.1,Box,Retail,,
3559,1,Red and Blue Player,Sports,2003,normal,,40,4.0,,10.0,10.0,Box,Retail,,
3560,1,NBA Collectors # 1,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3561,1,NBA Collectors # 2,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3562,1,NBA Collectors # 3,Sports,2003,normal,3,13,8.0,,61.5,61.5,Box,Retail,,
3563,1,NBA Collectors # 4,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3564,1,NBA Collectors # 5,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3565,1,NBA Collectors # 6,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3566,1,NBA Collectors # 7,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3567,1,NBA Collectors # 8,Sports,2003,normal,3,,8.0,,66.7,66.7,Box,Retail,,
3584,1,Rapid Return,Sports,2003,normal,1,47,8.0,,17.0,17.0,Box,Retail,,
3585,1,Snowboard Super Pipe,Sports,2003,normal,2,227,50.0,,22.0,22.0,Box,Retail,,
3586,1,Stunt Plane,Explore,2003,normal,1,9,6.0,,66.7,66.7,,,,
3587,1,Mini Dozer,Explore,2003,normal,1,15,10.0,,66.7,66.7,,,,
3588,1,Heavy Truck,Explore,2003,normal,1,18,15.0,,83.3,83.3,,,,
3589,1,Chopper,Explore,2003,normal,1,22,20.0,,90.9,90.9,,,,
3590,1,Drill,Explore,2003,normal,1,24,20.0,,83.3,83.3,,,,
3655,1,Fire Action,Explore,2003,normal,2,11,,,,,,,,
3656,1,Police Action,Explore,2003,normal,4,32,40.0,,125.0,125.0,,,,
3657,1,Fire Fighters,Explore,2003,normal,4,35,40.0,,114.3,114.3,,,,
3696,1,Tow-Me Truck,Explore,2003,normal,1,,7.0,,140.0,140.0,,,,
3697,1,Fearless Fire Fighter,Explore,2003,normal,1,,7.0,,140.0,140.0,,,,
3698,1,Friendly Police Car,Explore,2003,normal,1,,7.0,,175.0,175.0,,,,
3699,1,Happy Constructor,Explore,2003,collection,1,,10.0,,111.1,111.1,,,,
3700,1,Emergency Vehicles Set,Explore,2003,collection,3,,,,,,,,,
4013,1,Create and Imagine,Creator,2003,normal,,1000,,,,,Tub,Retail,,
4014,1,Creator Exclusive,Creator,2003,normal,,500,,,,,Box,Retail,,
4023,1,Fun and Adventure,Creator,2003,normal,1,55,4.0,,7.3,7.3,Box,Retail,,
4024,1,Advent Calendar,Creator,2003,normal,,344,15.0,,4.4,4.4,Box,Retail - limited,,
4026,1,Create Your Dreams,Creator,2003,normal,,100,3.5,,3.5,3.5,Canister,Retail,,
4027,1,Build and Imagine,Creator,2003,normal,,100,3.5,,3.5,3.5,Canister,Retail,,
4028,1,World of Bricks,Creator,2003,normal,,500,10.0,,2.0,2.0,Bucket,Retail,,
4029,1,Build with Bricks Bucket,Creator,2003,normal,,500,10.0,,2.0,2.0,Bucket,Retail,,
4032,1,Holiday Jet (LEGO Air Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,2,Holiday Jet (SAS Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,3,Holiday Jet (EL AL Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,4,Holiday Jet (Iberia Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,5,Holiday Jet (JAL Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,6,Holiday Jet (Lauda Air Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,7,Holiday Jet (ANA Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,8,Holiday Jet (SWISS Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,9,Holiday Jet (Snowflake Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,10,Holiday Jet (Austrian Air Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,11,Holiday Jet (KLM Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,12,Holiday Jet (Malaysian Air Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4032,13,Holiday Jet (Aeroflot Version),World City,2003,normal,3,,,,,,Box,Promotional (Airline),,
4038,1,Fun Flyer,Basic,2003,normal,,30,,,,,Polybag,Promotional (Airline),,
4039,1,LEGO EXPLORE Exclusive,Explore,2003,normal,,90,,,,,,,,
4047,1,Ultimate Wheels,Creator,2003,collection,,514,30.0,,5.8,5.8,Box,Retail,,
4048,1,Mech Lab,Creator,2003,collection,,554,30.0,,5.4,5.4,Box,Retail,,
4090,1,Motion Madness,Creator,2003,normal,,243,14.99,,6.2,6.2,Box,Retail,,
4093,1,Wild Wind-Up,Creator,2003,normal,,314,25.0,,8.0,8.0,Box,Retail,,
4094,1,Motor Movers,Creator,2003,normal,,255,40.0,,15.7,15.7,Box,Retail,,
4095,1,Record and Play,Creator,2003,normal,,345,50.0,,14.5,14.5,Box,Retail,,
4096,1,Micro Wheels,Creator,2003,normal,,215,10.0,,4.7,4.7,Box,Retail,,
4097,1,Mini Robots,Creator,2003,normal,,229,10.0,,4.4,4.4,Box,Retail,,
4098,1,High Flyers,Creator,2003,normal,,197,10.0,,5.1,5.1,Box,Retail,,
4099,1,Robobots,Creator,2003,normal,,325,20.0,,6.2,6.2,Box,Retail,,
4100,1,Maximum Wheels,Creator,2003,normal,,299,20.0,,6.7,6.7,Box,Retail,,
4101,1,Wild Collection,Creator,2003,normal,,492,30.0,,6.1,6.1,Box,Retail,,
4278,1,Large Tub,Creator,2003,normal,,1000,,,,,Tub,Promotional,,
4279,1,Creator Strata Red,Creator,2003,normal,,1000,,,,,Tub,Retail,,
4300,1,Green LEGO Car,Racers,2003,normal,,21,,,,,Polybag,Promotional,,
4301,1,Blue LEGO Car,Racers,2003,normal,,24,,,,,Polybag,Promotional,,
4400,1,Build With Bricks,Creator,2003,normal,,705,20.0,,2.8,2.8,Tub,Retail - limited,,
4401,1,Little Creations,Creator,2003,normal,,110,7.0,,6.4,6.4,Box,Retail,,
4402,1,Sea Riders,Creator,2003,normal,,547,40.0,,7.3,7.3,Box,Retail,,
4403,1,Air Blazers,Creator,2003,normal,,702,50.0,,7.1,7.1,Box,Retail,,
4404,1,Land Busters,Creator,2003,normal,,770,60.0,,7.8,7.8,Box,Retail,,
4405,1,Large Creator Tub,Creator,2003,normal,,1305,,,,,Tub,Retail,,
4475,1,Jabba's Message,Star Wars,2003,normal,3,46,7.0,,15.2,15.2,Box,Retail,,
4476,1,Jabba's Prize,Star Wars,2003,normal,3,40,7.0,,17.5,17.5,Box,Retail,,
4477,1,T-16 Skyhopper,Star Wars,2003,normal,1,98,15.0,,15.3,15.3,Box,Retail,,
4478,1,Geonosian Fighter,Star Wars,2003,normal,4,170,20.0,,11.8,11.8,Box,Retail,,
4479,1,TIE Bomber,Star Wars,2003,normal,1,230,30.0,,13.0,13.0,Box,Retail,,
4480,1,Jabba's Palace,Star Wars,2003,normal,6,231,30.0,,13.0,13.0,Box,Retail,,
4481,1,Hailfire Droid,Star Wars,2003,normal,,681,50.0,,7.3,7.3,Box,Retail,,
4482,1,AT-TE,Star Wars,2003,normal,4,658,70.0,,10.6,10.6,Box,Retail,,
4483,1,AT-AT,Star Wars,2003,normal,4,1068,100.0,,9.4,9.4,Box,Retail,,
4484,1,X-Wing Fighter & TIE Advanced,Star Wars,2003,normal,,76,4.0,,5.3,5.3,Blister pack,Retail,,
4485,1,Sebulba's Podracer & Anakin's Podracer,Star Wars,2003,normal,,72,4.0,,5.6,5.6,Blister pack,Retail,,
4486,1,AT-ST & Snowspeeder,Star Wars,2003,normal,,76,4.0,,5.3,5.3,Blister pack,Retail,,
4487,1,Jedi Starfighter & Slave I,Star Wars,2003,normal,,53,4.0,,7.5,7.5,Blister pack,Retail,,
4488,1,Millennium Falcon,Star Wars,2003,normal,,87,7.0,,8.0,8.0,Blister pack,Retail,,
4489,1,AT-AT,Star Wars,2003,normal,,98,7.0,,7.1,7.1,Blister pack,Retail,,
4490,1,Republic Gunship,Star Wars,2003,normal,,102,7.0,,6.9,6.9,Blister pack,Retail,,
4491,1,MTT,Star Wars,2003,normal,,99,7.0,,7.1,7.1,Blister pack,Retail,,
4511,1,High Speed Train,World City,2003,normal,3,336,90.0,,26.8,26.8,Box,Retail,,
4512,1,Cargo Train,World City,2003,normal,3,544,139.99,,25.7,25.7,Box,Retail,,
4513,1,Grand Central Station,World City,2003,normal,5,344,50.0,,14.5,14.5,Box,Retail,,
4514,1,Cargo Crane,World City,2003,normal,2,177,20.0,,11.3,11.3,Box,Retail,,
4651,1,Police Motorcycle,4 Juniors,2003,normal,1,11,3.0,,27.3,27.3,,,,
4652,1,Tow Truck,4 Juniors,2003,normal,1,25,10.0,,40.0,40.0,,,,
4653,1,Dump Truck,4 Juniors,2003,normal,1,27,10.0,,37.0,37.0,,,,
4654,1,Tanker Truck,4 Juniors,2003,normal,1,42,15.0,,35.7,35.7,,,,
4655,1,Quick Fix Station,4 Juniors,2003,normal,2,97,25.0,,25.8,25.8,,,,
4657,1,Fire Squad HQ,4 Juniors,2003,normal,3,139,40.0,,28.8,28.8,,,,
4719,1,Quality Quidditch Supplies,Harry Potter,2003,normal,1,120,10.0,,8.3,8.3,Box,Retail,,
4720,1,Knockturn Alley,Harry Potter,2003,normal,2,209,20.0,,9.6,9.6,Box,Retail,,
4850,1,Spider-Man's first chase,Spider-Man,2003,normal,3,191,20.0,,10.5,10.5,Box,Retail,,
4851,1,Spider-Man and Green Goblin - The Origins,Spider-Man,2003,normal,6,218,30.0,,13.8,13.8,Box,Retail,,
4852,1,Spider-Man vs. Green Goblin -- The final showdown,Spider-Man,2003,normal,4,360,50.0,,13.9,13.9,Box,Retail,,
5012,1,Soccer,Sports,2003,normal,1,15,,,,,Polybag,Promotional,,
5013,1,Basketball,Sports,2003,normal,1,25,,,,,Polybag,Promotional,,
5014,1,Hockey,Sports,2003,normal,,28,,,,,Polybag,Promotional,,
5015,1,Skater,Sports,2003,normal,1,15,,,,,Polybag,Promotional,,
5016,1,Basketball,Sports,2003,normal,1,17,,,,,Box,Promotional,,
5017,1,Hockey Headshox,Sports,2003,normal,,36,,,,,Box,Promotional,,
5018,1,Snowboard,Sports,2003,normal,1,16,,,,,Box,Promotional,,
5211,1,Explore Half Strata Box,Explore,2003,normal,,110,,,,,,,,
5212,1,Explore Strata,Explore,2003,normal,,139,,,,,,,,
5213,1,Big Bricks Box,Explore,2003,normal,,140,,,,,,,,
5230,1,Yellow Tub,Explore,2003,normal,,100,20.0,,20.0,20.0,,,,
5437,1,Chicken,Explore,2003,normal,,6,2.0,,33.3,33.3,Polybag,Unknown,,
5441,1,Smiling Rattle,Explore,2003,normal,,,,,,,,,,
5443,1,Curly Hanging Rattle,Explore,2003,normal,,,,,,,,,,
5446,1,Roll 'n' Tip,Explore,2003,normal,,,,,,,,,,
5449,1,Stack 'n' Learn Sorter,Explore,2003,normal,,,7.0,,53.8,53.8,,,,
5450,1,Discovery Bird,Explore,2003,normal,,,,,,,,,,
5451,1,Musical Sea Mobile,Explore,2003,normal,,,,,,,,,,
5494,1,Rolling Duck,Explore,2003,normal,,4,,,,,Polybag,,,
5856,1,Paprika and the Mischievous Monkey,Belville,2003,normal,1,51,9.0,,17.6,17.6,,,,
5857,1,Safran's Amazing Bazaar,Belville,2003,normal,1,93,20.0,,21.5,21.5,,,,
5858,1,The Golden Palace,Belville,2003,normal,2,173,55.0,,31.8,31.8,,,,
5859,1,Little Garden Fairy,Belville,2003,normal,1,51,9.0,,17.6,17.6,,,,
5861,1,Fairy Island,Belville,2003,normal,2,101,28.0,,27.7,27.7,,,,
5862,1,Flower Fairy Party,Belville,2003,normal,2,161,48.0,,29.8,29.8,,,,
5872,1,Golden Land,Belville,2003,normal,,32,,,,,,,,
5873,1,Bellville Fairy Land,Belville,2003,normal,,19,,,,,,,,
7030,1,Squad Car,World City,2003,normal,1,52,4.0,,7.7,7.7,Box,Retail,,
7031,1,Helicopter,World City,2003,normal,1,88,10.0,,11.4,11.4,Box,Retail,,
7032,1,Police 4WD and Undercover Van,World City,2003,normal,2,154,15.0,,9.7,9.7,Box,Retail,,
7033,1,Armoured Car Action,World City,2003,normal,2,181,20.0,,11.0,11.0,Box,Retail,,
7034,1,Surveillance Truck,World City,2003,normal,2,261,30.0,,11.5,11.5,Box,Retail,,
7035,1,Police HQ,World City,2003,normal,4,422,50.0,,11.8,11.8,Box,Retail,,
7212,1,Inflight Sales,Creator,2003,normal,,129,10.0,,7.8,7.8,Box,Promotional (Airline),,
7221,1,Robots,Creator,2003,normal,,24,,,,,Polybag,Promotional,,
7222,1,Flyers,Creator,2003,normal,,28,,,,,Polybag,Promotional,,
7223,1,Wheelers,Creator,2003,normal,,36,,,,,Polybag,Promotional,,
7224,1,Christmas,Creator,2003,normal,,34,,,,,Polybag,Promotional,,
7409,1,Secret of the Tomb,Adventurers,2003,normal,2,42,4.0,,9.5,9.5,Box,Retail,,
7410,1,Jungle River,Adventurers,2003,normal,1,64,8.0,,12.5,12.5,Box,Retail,,
7411,1,Tygurah's Roar,Adventurers,2003,normal,1,94,10.0,,10.6,10.6,Box,Retail,,
7412,1,Yeti's Hideout,Adventurers,2003,normal,1,107,10.0,,9.3,9.3,Box,Retail,,
7413,1,Passage of Jun-Chi,Adventurers,2003,normal,1,94,10.0,,10.6,10.6,Box,Retail,,
7414,1,Elephant Caravan,Adventurers,2003,normal,3,86,20.0,,23.3,23.3,Box,Retail,,
7415,1,Aero Nomad,Adventurers,2003,normal,2,120,20.0,,16.7,16.7,Box,Retail,,
7416,1,Emperor's Ship,Adventurers,2003,normal,3,177,20.0,,11.3,11.3,Box,Retail,,
7417,1,Temple of Mount Everest,Adventurers,2003,normal,4,292,30.0,,10.3,10.3,Box,Retail,,
7418,1,Scorpion Palace,Adventurers,2003,normal,5,,50.0,,14.7,14.7,Box,Retail,,
7418,2,Scorpion Palace and Foam Scimitar,Adventurers,2003,normal,,,,,,,Box,Retail - limited,,
7419,1,Dragon Fortress,Adventurers,2003,normal,9,732,90.0,,12.3,12.3,Box,Retail,,
7420,1,Thunder Blazer,Adventurers,2003,normal,1,69,8.0,,11.6,11.6,Box,Retail,,
7422,1,Red Eagle,Adventurers,2003,normal,1,33,4.0,,12.1,12.1,Box,Promotional,,
7423,1,Mountain Sleigh,Adventurers,2003,normal,1,30,4.0,,13.3,13.3,Polybag,Promotional,,
7424,1,Black Cruiser,Adventurers,2003,normal,1,28,4.0,,14.3,14.3,Box,Promotional,,
7435,1,Tiny's Day and Night Lever,Explore,2003,normal,1,12,,,,,,,,
7436,1,Sporty's Jumping Gym,Explore,2003,normal,1,10,,,,,,,,
7437,1,Gardening with Stripy,Explore,2003,normal,1,23,,,,,,,,
7439,1,Stretchy's Junk Yard,Explore,2003,normal,2,36,,,,,,,,
7441,1,Tiny & Friends,Explore,2003,normal,4,53,,,,,,,,
7446,1,Tiny,Explore,2003,normal,1,,,,,,,,,
7449,1,Sporty,Explore,2003,normal,1,,,,,,,,,
7450,1,Stretchy,Explore,2003,normal,1,,,,,,,,,
7455,1,Little Robots Tiny Plush,Gear,2003,gear,,,,,,,,,,
7456,1,Little Robots Messy Plush,Gear,2003,gear,,,,,,,,,,
7457,1,Little Robots Scary Plush,Gear,2003,gear,,,,,,,,,,
7458,1,Little Robots Stripy Plush,Gear,2003,gear,,,,,,,,,,
7459,1,Little Robots Tiny Plush Mini,Gear,2003,gear,,,,,,,,,,
7460,1,Little Robots Messy Plush Mini,Gear,2003,gear,,,,,,,,,,
7461,1,Little Robots Scary Plush Mini,Gear,2003,gear,,,,,,,,,,
7462,1,Little Robots Stripy Plush Mini,Gear,2003,gear,,,,,,,,,,
7467,1,International Space Station,Discovery,2003,normal,,162,15.0,,9.3,9.3,Box,Retail - limited,,
7468,1,Saturn V Moon Mission,Discovery,2003,normal,,178,20.0,,11.2,11.2,Box,Retail - limited,,
7469,1,Mission To Mars,Discovery,2003,normal,,418,30.0,,7.2,7.2,Box,Retail - limited,,
7470,1,Space Shuttle Discovery-STS-31,Discovery,2003,normal,,828,50.0,,6.0,6.0,Box,Retail - limited,,
7471,1,Mars Exploration Rover,Discovery,2003,normal,,870,90.0,,10.3,10.3,Box,Retail - limited,,
7501,1,Bangle Minis,Clikits,2003,normal,,32,4.0,,12.5,12.5,,,,
7502,1,Photo Minis,Clikits,2003,normal,,,4.0,,13.3,13.3,,,,
7503,1,Memo Minis,Clikits,2003,normal,,24,4.0,,16.7,16.7,,,,
7507,1,Jewels 'n' Rings,Clikits,2003,normal,,78,7.0,,9.0,9.0,,,,
7508,1,Jewels 'n' Bands,Clikits,2003,normal,,78,7.0,,9.0,9.0,,,,
7509,1,Cool Jewels 'n' Clips,Clikits,2003,normal,,70,7.0,,10.0,10.0,,,,
7510,1,Trendy Tote Hot Pink,Clikits,2003,normal,,89,15.0,,16.9,16.9,,,,
7511,1,Trendy Tote Tangerine,Clikits,2003,normal,,94,15.0,,16.0,16.0,,,,
7512,1,Trendy Tote Sky Blue,Clikits,2003,normal,,94,15.0,,16.0,16.0,,,,
7513,1,Ultimate Design Studio,Clikits,2003,normal,,281,30.0,,10.7,10.7,,,,
7517,1,Cool Room Décor,Clikits,2003,normal,,131,10.0,,7.6,7.6,,,,
7518,1,Cool Room Catchers,Clikits,2003,normal,,111,10.0,,9.0,9.0,,,,
7519,1,Cool Room Frames,Clikits,2003,normal,,111,10.0,,9.0,9.0,,,,
7520,1,Pillow Décor 'N' More,Clikits,2003,normal,,104,20.0,,19.2,19.2,,,,
7521,1,Pretty Punch Activity Set,Clikits,2003,normal,,30,20.0,,66.7,66.7,,,,
7522,1,Let's Party Set,Clikits,2003,normal,,63,20.0,,31.7,31.7,,,,
7836,1,Halloween,Creator,2003,normal,,200,,,,,Bucket,Retail,,
8350,1,Pro Stunt,Racers,2003,normal,,30,4.0,,13.3,13.3,Box,Retail,,
8353,1,Slammer Rhino,Racers,2003,normal,,220,20.0,,9.1,9.1,Box,Retail,,
8354,1,Exo Force Bike,Racers,2003,normal,,101,10.0,,9.9,9.9,Box,Retail,,
8355,1,H.O.T. Blaster Bike,Racers,2003,normal,,88,10.0,,11.4,11.4,Box,Retail,,
8356,1,Jungle Monster,Racers,2003,normal,1,116,15.0,,12.9,12.9,Box,Retail,,
8357,1,Zonic Strike,Racers,2003,normal,1,107,15.0,,14.0,14.0,Box,Retail,,
8358,1,Off-Roader,Racers,2003,normal,,26,4.0,,15.4,15.4,Box,Retail,,
8359,1,Desert Racer,Racers,2003,normal,,27,4.0,,14.8,14.8,Box,Retail,,
8360,1,Track Racer,Racers,2003,normal,,24,4.0,,16.7,16.7,Box,Retail,,
8363,1,Baja Desert Racers,Racers,2003,normal,,322,40.0,,12.4,12.4,Box,Retail,,
8364,1,Multi-Challenge Race Track,Racers,2003,normal,,623,89.99,,14.4,14.4,Box,Retail,,
8365,1,Tuneable Racer,Racers,2003,normal,,196,70.0,,35.7,35.7,Box,Retail,,
8366,1,Supersonic RC,Racers,2003,normal,,429,130.0,,30.3,30.3,Box,Retail,,
8370,1,Nitro Stunt Bike,Racers,2003,normal,,92,10.0,,10.9,10.9,Box,Retail,,
8371,1,Extreme Power Bike,Racers,2003,normal,,98,10.0,,10.2,10.2,Box,Retail,,
8374,1,Williams F1 Team Racer,Racers,2003,normal,1,98,13.0,,13.3,13.3,Box,Retail,,
8376,1,Hot Flame RC Car,Racers,2003,normal,,257,80.0,,31.1,31.1,Box,Retail - limited,,
8438,1,Pneumatic Crane Truck,Technic,2003,normal,,848,85.0,,10.0,10.0,Box,Retail,,
8441,1,Fork-Lift Truck,Technic,2003,normal,,70,6.0,,8.6,8.6,Box,Retail,,
8451,1,Dump Truck,Technic,2003,normal,,183,20.0,,10.9,10.9,Box,Retail,,
8453,1,Front-End Loader,Technic,2003,normal,,214,20.0,,9.3,9.3,Box,Retail,,
8454,1,Rescue Truck,Technic,2003,normal,,639,70.0,,11.0,11.0,Box,Retail,,
8455,1,Back-Hoe,Technic,2003,normal,,704,100.0,,14.2,14.2,Box,Retail,,
8573,1,Nuhvok-Kal,Bionicle,2003,normal,,41,8.0,,19.5,19.5,,,,
8574,1,Tahnok-Kal,Bionicle,2003,normal,,41,8.0,,19.5,19.5,,,,
8575,1,Kohrak-Kal,Bionicle,2003,normal,,41,8.0,,19.5,19.5,,,,
8576,1,Lehvak-Kal,Bionicle,2003,normal,,41,8.0,,19.5,19.5,,,,
8577,1,Pahrak-Kal,Bionicle,2003,normal,,41,8.0,,19.5,19.5,,,,
8578,1,Gahlok-Kal,Bionicle,2003,normal,,41,8.0,,19.5,19.5,,,,
8580,1,Kraata,Bionicle,2003,normal,,3,2.0,,66.7,66.7,,,,
8581,1,Kopeke,Bionicle,2003,normal,,25,4.0,,16.0,16.0,,,,
8582,1,Matoro,Bionicle,2003,normal,,25,4.0,,16.0,16.0,,,,
8583,1,Hahli,Bionicle,2003,normal,,25,4.0,,16.0,16.0,,,,
8584,1,Hewkii,Bionicle,2003,normal,,25,4.0,,16.0,16.0,,,,
8585,1,Hafu,Bionicle,2003,normal,,25,4.0,,16.0,16.0,,,,
8586,1,Macku,Bionicle,2003,normal,,25,4.0,,16.0,16.0,Polybag,,,
8587,1,Rahkshi Panrahk,Bionicle,2003,normal,,45,9.0,,20.0,20.0,,,,
